block group ID,median house value,median income,housing median age,total rooms,total bedrooms,population,households,latitude,longitude,ocean_proximity
1039,107200.0,3.3393,15.0,1248.0,234.0,529.0,216.0,38.5,-120.93,INLAND
1040,121900.0,4.3029,16.0,1748.0,322.0,4930.0,287.0,38.42,-120.97,INLAND
1041,113400.0,2.8125,28.0,3998.0,765.0,1614.0,698.0,38.37,-120.87,INLAND
1042,99100.0,3.5508,27.0,3471.0,653.0,1793.0,600.0,38.34,-120.98,INLAND
1043,103000.0,3.2589,18.0,2791.0,492.0,1187.0,438.0,38.32,-120.88,INLAND
1044,114200.0,3.2937,13.0,2084.0,449.0,834.0,305.0,38.26,-120.93,INLAND
1045,144100.0,3.0465,17.0,5654.0,1085.0,2237.0,953.0,38.42,-120.72,INLAND
1046,128600.0,2.3125,15.0,4221.0,816.0,1737.0,743.0,38.38,-120.77,INLAND
1047,157200.0,2.525,9.0,1787.0,347.0,806.0,306.0,38.38,-120.72,INLAND
1048,118500.0,3.175,18.0,2144.0,420.0,985.0,381.0,38.4,-120.66,INLAND
1049,116700.0,2.6078,23.0,1538.0,305.0,730.0,267.0,38.42,-120.65,INLAND
1050,134800.0,2.7399,15.0,3750.0,691.0,1444.0,603.0,38.39,-120.62,INLAND
1051,109900.0,2.7236,19.0,3267.0,614.0,1252.0,566.0,38.36,-120.69,INLAND
1052,144300.0,4.4531,16.0,1257.0,231.0,559.0,213.0,38.34,-120.71,INLAND
1053,123600.0,3.2135,37.0,1341.0,256.0,533.0,242.0,38.31,-120.8,INLAND
1054,112600.0,3.1142,12.0,9831.0,1921.0,4644.0,1775.0,39.76,-121.83,INLAND
1055,107300.0,3.0068,23.0,6010.0,1116.0,2710.0,1149.0,39.76,-121.82,INLAND
1056,117800.0,3.0905,12.0,7653.0,1578.0,3628.0,1494.0,39.78,-121.86,INLAND
1057,89900.0,1.9362,17.0,5273.0,1177.0,2446.0,1199.0,39.77,-121.85,INLAND
1058,102300.0,2.3155,14.0,2351.0,620.0,1215.0,548.0,39.76,-121.84,INLAND
1059,87300.0,2.0094,19.0,7254.0,1785.0,4030.0,1667.0,39.76,-121.86,INLAND
1060,142600.0,3.07,15.0,10265.0,1860.0,4591.0,1906.0,39.76,-121.89,INLAND
1061,153100.0,1.6785,12.0,14631.0,3298.0,7517.0,3262.0,39.74,-121.88,INLAND
1062,126600.0,3.6625,22.0,1707.0,296.0,822.0,297.0,39.75,-121.87,INLAND
1063,118300.0,3.5046,18.0,1651.0,309.0,856.0,293.0,39.75,-121.86,INLAND
1064,147000.0,3.9,7.0,1737.0,290.0,747.0,265.0,39.74,-121.87,INLAND
1065,78100.0,1.8095,39.0,568.0,127.0,267.0,129.0,39.75,-121.85,INLAND
1066,85800.0,2.2833,39.0,1139.0,265.0,623.0,264.0,39.74,-121.85,INLAND
1067,84500.0,1.5633,41.0,2901.0,689.0,1426.0,632.0,39.74,-121.85,INLAND
1068,137500.0,3.4191,52.0,444.0,80.0,1107.0,98.0,39.73,-121.85,INLAND
1069,88900.0,0.9393,17.0,3425.0,827.0,2469.0,758.0,39.73,-121.85,INLAND
1070,120200.0,1.1019,13.0,3494.0,843.0,1571.0,784.0,39.74,-121.86,INLAND
1071,74500.0,1.7284,29.0,4362.0,1053.0,2053.0,1000.0,39.75,-121.84,INLAND
1072,85100.0,2.2621,43.0,2976.0,599.0,1181.0,560.0,39.74,-121.84,INLAND
1073,130300.0,2.575,34.0,3263.0,604.0,1290.0,594.0,39.74,-121.83,INLAND
1074,125200.0,4.3309,28.0,2551.0,378.0,1011.0,374.0,39.75,-121.8,INLAND
1075,111400.0,3.0253,29.0,7744.0,1375.0,3316.0,1365.0,39.75,-121.82,INLAND
1076,97000.0,3.2016,37.0,2236.0,372.0,974.0,379.0,39.75,-121.82,INLAND
1077,122600.0,3.1125,11.0,7212.0,1355.0,3264.0,1264.0,39.75,-121.8,INLAND
1078,116300.0,3.0625,8.0,5690.0,1189.0,2887.0,1077.0,39.73,-121.79,INLAND
1079,179200.0,2.125,8.0,140.0,28.0,84.0,29.0,39.71,-121.78,INLAND
1080,85800.0,2.2925,44.0,2923.0,659.0,1371.0,626.0,39.73,-121.82,INLAND
1081,94800.0,1.6797,52.0,677.0,152.0,379.0,154.0,39.73,-121.84,INLAND
1082,200000.0,1.5481,52.0,502.0,100.0,311.0,100.0,39.73,-121.84,INLAND
1083,112500.0,0.987,52.0,857.0,232.0,520.0,198.0,39.73,-121.84,INLAND
1084,69000.0,0.9566,52.0,1457.0,389.0,802.0,342.0,39.72,-121.84,INLAND
1085,55000.0,1.3672,52.0,957.0,263.0,513.0,223.0,39.73,-121.84,INLAND
1086,77900.0,2.0064,52.0,1741.0,401.0,753.0,377.0,39.73,-121.83,INLAND
1087,98800.0,1.6911,18.0,7272.0,1559.0,5022.0,1524.0,39.72,-121.85,INLAND
1088,78700.0,1.6827,52.0,1890.0,420.0,974.0,383.0,39.72,-121.83,INLAND
1089,81300.0,1.5863,21.0,5051.0,1054.0,2948.0,980.0,39.7,-121.81,INLAND
1090,60300.0,1.7426,33.0,2242.0,517.0,1160.0,449.0,39.73,-121.82,INLAND
1091,66300.0,1.5064,42.0,2978.0,694.0,1879.0,679.0,39.72,-121.82,INLAND
1092,116700.0,2.0288,18.0,1222.0,250.0,708.0,281.0,39.71,-121.81,INLAND
1093,159700.0,4.5032,11.0,5103.0,825.0,2456.0,810.0,39.82,-121.87,INLAND
1094,139200.0,3.7007,26.0,2741.0,451.0,1217.0,437.0,39.71,-121.89,INLAND
1095,89600.0,3.5735,16.0,1453.0,299.0,904.0,286.0,39.79,-121.97,INLAND
1096,153100.0,3.5375,38.0,549.0,105.0,275.0,94.0,39.68,-121.84,INLAND
1097,87500.0,2.8306,25.0,2202.0,422.0,1109.0,403.0,39.64,-121.8,INLAND
1098,158600.0,4.712,20.0,3759.0,609.0,1705.0,600.0,39.66,-121.77,INLAND
1099,95100.0,2.3833,24.0,1535.0,279.0,726.0,272.0,39.59,-121.74,INLAND
1100,93800.0,3.0625,20.0,1465.0,278.0,745.0,250.0,39.59,-121.9,INLAND
1101,95300.0,2.7143,16.0,2867.0,559.0,1203.0,449.0,39.88,-121.75,INLAND
1102,141300.0,3.5189,15.0,3996.0,748.0,1786.0,728.0,39.82,-121.68,INLAND
1103,67500.0,2.4028,17.0,858.0,262.0,47.0,27.0,40.06,-121.54,INLAND
1104,73000.0,2.3036,22.0,1468.0,285.0,611.0,235.0,39.97,-121.51,INLAND
1105,119600.0,2.8657,14.0,1527.0,269.0,665.0,261.0,39.86,-121.59,INLAND
1106,93200.0,2.2419,16.0,4591.0,904.0,1904.0,812.0,39.83,-121.58,INLAND
1107,117900.0,2.4537,10.0,1742.0,307.0,721.0,312.0,39.8,-121.6,INLAND
1108,97200.0,2.5374,11.0,3835.0,727.0,1456.0,658.0,39.79,-121.62,INLAND
1109,97600.0,2.3507,12.0,1958.0,369.0,875.0,354.0,39.82,-121.59,INLAND
1110,95300.0,2.3079,12.0,3744.0,699.0,1532.0,660.0,39.83,-121.6,INLAND
1111,107700.0,2.6147,11.0,3974.0,727.0,1610.0,634.0,39.82,-121.63,INLAND
1112,102900.0,2.567,18.0,2672.0,533.0,1151.0,532.0,39.79,-121.6,INLAND
1113,88300.0,1.625,20.0,743.0,171.0,395.0,168.0,39.79,-121.59,INLAND
1114,86500.0,1.4048,16.0,2754.0,570.0,1063.0,543.0,39.78,-121.59,INLAND
1115,58000.0,2.1838,18.0,945.0,205.0,385.0,207.0,39.78,-121.59,INLAND
1116,84000.0,1.875,26.0,1503.0,343.0,699.0,296.0,39.77,-121.6,INLAND
1117,89500.0,2.963,25.0,1612.0,313.0,837.0,303.0,39.77,-121.61,INLAND
1118,93400.0,2.6823,28.0,1677.0,327.0,770.0,309.0,39.78,-121.63,INLAND
1119,115200.0,2.1912,23.0,790.0,137.0,365.0,152.0,39.8,-121.57,INLAND
1120,105700.0,2.0458,18.0,2221.0,459.0,952.0,440.0,39.78,-121.57,INLAND
1121,97300.0,2.3068,24.0,1535.0,276.0,664.0,273.0,39.77,-121.59,INLAND
1122,108600.0,2.7863,19.0,2636.0,523.0,1184.0,465.0,39.79,-121.58,INLAND
1123,104900.0,2.0882,20.0,1384.0,257.0,557.0,232.0,39.76,-121.57,INLAND
1124,110200.0,3.1061,19.0,2487.0,485.0,1110.0,453.0,39.76,-121.58,INLAND
1125,103800.0,1.7875,18.0,1676.0,332.0,733.0,318.0,39.76,-121.58,INLAND
1126,80800.0,2.2,20.0,908.0,206.0,481.0,211.0,39.75,-121.59,INLAND
1127,87300.0,2.3403,23.0,2263.0,497.0,1138.0,455.0,39.77,-121.6,INLAND
1128,85500.0,1.8245,22.0,2447.0,556.0,1157.0,556.0,39.76,-121.6,INLAND
1129,85000.0,2.5428,31.0,2431.0,512.0,1026.0,427.0,39.76,-121.61,INLAND
1130,93500.0,1.8125,23.0,1759.0,366.0,788.0,359.0,39.77,-121.62,INLAND
1131,96700.0,3.0,31.0,1599.0,318.0,794.0,303.0,39.76,-121.65,INLAND
1132,109700.0,2.8182,22.0,2598.0,482.0,1151.0,490.0,39.76,-121.63,INLAND
1133,85800.0,1.7788,14.0,2063.0,559.0,934.0,529.0,39.76,-121.62,INLAND
1134,92800.0,1.0625,20.0,1173.0,261.0,523.0,258.0,39.75,-121.62,INLAND
1135,70500.0,1.8616,37.0,1296.0,296.0,569.0,257.0,39.75,-121.63,INLAND
1136,121800.0,2.3711,20.0,1808.0,334.0,763.0,335.0,39.74,-121.64,INLAND
1137,102600.0,3.066,17.0,2748.0,556.0,1174.0,514.0,39.71,-121.71,INLAND
1138,101200.0,2.9625,17.0,3502.0,655.0,1763.0,613.0,39.66,-121.66,INLAND
1139,168300.0,3.13,8.0,2836.0,522.0,1163.0,512.0,39.69,-121.56,INLAND
1140,126100.0,2.4623,17.0,1619.0,292.0,705.0,285.0,39.74,-121.57,INLAND
1141,83800.0,2.3798,17.0,1646.0,330.0,750.0,344.0,39.74,-121.59,INLAND
1142,92600.0,1.9766,19.0,2888.0,591.0,984.0,499.0,39.75,-121.6,INLAND
1143,111200.0,2.3958,15.0,1677.0,345.0,844.0,330.0,39.68,-121.6,INLAND
1144,87500.0,1.6948,15.0,1896.0,408.0,893.0,334.0,39.83,-121.5,INLAND
1145,87500.0,2.3895,17.0,1583.0,331.0,730.0,306.0,39.72,-121.41,INLAND
1146,94700.0,2.8871,22.0,2828.0,610.0,986.0,391.0,39.61,-121.39,INLAND
1147,62500.0,2.3684,35.0,632.0,148.0,221.0,102.0,39.65,-121.24,INLAND
1148,83300.0,1.4896,17.0,1483.0,284.0,481.0,211.0,39.55,-121.19,INLAND
1149,85700.0,2.3917,15.0,2490.0,527.0,1229.0,497.0,39.52,-121.36,INLAND
1150,79500.0,1.7708,9.0,818.0,197.0,358.0,197.0,39.52,-121.56,INLAND
1151,53600.0,1.7308,26.0,1957.0,429.0,945.0,397.0,39.52,-121.56,INLAND
1152,65200.0,1.5771,12.0,1733.0,421.0,1861.0,415.0,39.53,-121.56,INLAND
1153,84100.0,2.1467,15.0,886.0,204.0,576.0,205.0,39.6,-121.54,INLAND
1154,142300.0,2.9562,14.0,5549.0,1000.0,1822.0,919.0,39.54,-121.46,INLAND
1155,93800.0,3.9028,25.0,848.0,153.0,436.0,155.0,39.52,-121.49,INLAND
1156,90800.0,3.0446,26.0,1652.0,325.0,790.0,292.0,39.5,-121.44,INLAND
1157,91800.0,3.2174,17.0,1554.0,242.0,553.0,230.0,39.49,-121.47,INLAND
1158,97500.0,2.6921,19.0,3720.0,636.0,1304.0,607.0,39.51,-121.47,INLAND
1159,91200.0,4.5156,35.0,1806.0,293.0,683.0,295.0,39.53,-121.53,INLAND
1160,73800.0,2.4821,30.0,1030.0,161.0,448.0,159.0,39.52,-121.53,INLAND
1161,86400.0,2.9688,24.0,1028.0,185.0,471.0,186.0,39.52,-121.53,INLAND
1162,62100.0,2.502,33.0,3585.0,757.0,1887.0,765.0,39.51,-121.54,INLAND
1163,72200.0,2.334,30.0,3085.0,610.0,1688.0,575.0,39.51,-121.52,INLAND
1164,57600.0,2.0357,39.0,1551.0,353.0,684.0,310.0,39.51,-121.55,INLAND
1165,58300.0,0.8024,48.0,827.0,198.0,396.0,161.0,39.51,-121.55,INLAND
1166,51700.0,1.1607,50.0,1050.0,288.0,485.0,260.0,39.51,-121.55,INLAND
1167,57900.0,1.3654,47.0,1064.0,245.0,603.0,190.0,39.51,-121.56,INLAND
1168,53100.0,1.6352,46.0,1885.0,385.0,871.0,347.0,39.51,-121.56,INLAND
1169,56100.0,1.5714,31.0,2023.0,469.0,1073.0,436.0,39.5,-121.57,INLAND
1170,58000.0,1.9956,25.0,2409.0,490.0,1384.0,479.0,39.52,-121.58,INLAND
1171,56700.0,1.6389,24.0,1865.0,372.0,1087.0,385.0,39.51,-121.58,INLAND
1172,57600.0,2.1658,29.0,1947.0,383.0,925.0,337.0,39.5,-121.58,INLAND
1173,63300.0,1.6346,18.0,2105.0,416.0,974.0,385.0,39.5,-121.62,INLAND
1174,59800.0,1.8661,24.0,1610.0,324.0,909.0,323.0,39.52,-121.61,INLAND
1175,65200.0,1.4833,23.0,1387.0,325.0,640.0,289.0,39.53,-121.65,INLAND
1176,42500.0,0.8252,15.0,202.0,54.0,145.0,40.0,39.48,-121.57,INLAND
1177,45100.0,1.0585,26.0,3215.0,827.0,2041.0,737.0,39.5,-121.55,INLAND
1178,39400.0,1.3289,38.0,1438.0,310.0,779.0,275.0,39.5,-121.54,INLAND
1179,50300.0,1.5313,19.0,1537.0,329.0,617.0,274.0,39.49,-121.53,INLAND
1180,53800.0,1.8047,29.0,2896.0,596.0,1809.0,617.0,39.48,-121.54,INLAND
1181,53900.0,2.4952,14.0,1724.0,315.0,939.0,302.0,39.47,-121.54,INLAND
1182,41800.0,2.2045,41.0,461.0,107.0,284.0,90.0,39.48,-121.55,INLAND
1183,88900.0,2.9965,20.0,2505.0,468.0,1174.0,429.0,39.49,-121.49,INLAND
1184,82600.0,3.2833,33.0,1462.0,241.0,569.0,231.0,39.5,-121.52,INLAND
1185,63600.0,2.6563,30.0,1217.0,238.0,677.0,233.0,39.49,-121.52,INLAND
1186,59400.0,2.0455,21.0,2628.0,494.0,1364.0,468.0,39.48,-121.52,INLAND
1187,60600.0,1.3611,18.0,2278.0,523.0,1185.0,475.0,39.45,-121.55,INLAND
1188,57100.0,2.6071,26.0,1340.0,255.0,662.0,239.0,39.44,-121.53,INLAND
1189,49000.0,1.7727,31.0,1434.0,283.0,811.0,289.0,39.44,-121.55,INLAND
1190,80400.0,2.3566,15.0,2119.0,389.0,1079.0,374.0,39.43,-121.52,INLAND
1191,96200.0,2.425,17.0,3659.0,735.0,1970.0,667.0,39.4,-121.46,INLAND
1192,60000.0,3.0208,52.0,189.0,34.0,121.0,37.0,39.39,-121.39,INLAND
1193,61300.0,2.5313,27.0,720.0,150.0,359.0,138.0,39.33,-121.54,INLAND
1194,73800.0,2.1776,22.0,2515.0,482.0,1284.0,462.0,39.39,-121.59,INLAND
1195,86300.0,1.9943,27.0,2599.0,502.0,1241.0,502.0,39.37,-121.67,INLAND
1196,86400.0,1.7552,24.0,1003.0,251.0,1098.0,227.0,39.35,-121.65,INLAND
1197,84600.0,2.6607,22.0,1217.0,224.0,537.0,187.0,39.34,-121.67,INLAND
1198,73500.0,2.7891,40.0,812.0,154.0,374.0,142.0,39.32,-121.65,INLAND
1199,56200.0,2.3224,29.0,2220.0,471.0,1170.0,428.0,39.36,-121.69,INLAND
1200,57000.0,1.7885,32.0,1852.0,373.0,911.0,365.0,39.37,-121.7,INLAND
1201,63900.0,1.91,46.0,1210.0,243.0,523.0,242.0,39.36,-121.7,INLAND
1202,56000.0,2.0474,37.0,2330.0,495.0,1505.0,470.0,39.36,-121.7,INLAND
1203,63000.0,1.8355,34.0,842.0,186.0,635.0,165.0,39.36,-121.69,INLAND
1204,85500.0,2.3243,27.0,2596.0,435.0,1100.0,409.0,39.38,-121.74,INLAND
1205,81300.0,2.5259,30.0,1019.0,192.0,501.0,185.0,39.33,-121.8,INLAND
1206,57600.0,2.2813,21.0,1432.0,284.0,862.0,275.0,39.42,-121.71,INLAND
1207,59400.0,2.1728,22.0,1814.0,342.0,941.0,323.0,39.41,-121.71,INLAND
1208,81900.0,2.4943,29.0,1687.0,327.0,864.0,334.0,39.4,-121.75,INLAND
1209,82100.0,3.3929,39.0,1105.0,180.0,408.0,166.0,39.48,-121.79,INLAND
1210,116000.0,2.3816,16.0,4221.0,781.0,1516.0,697.0,38.15,-120.46,INLAND
1211,116100.0,2.5,10.0,1566.0,325.0,785.0,291.0,38.12,-120.55,INLAND
1212,94900.0,2.3654,34.0,2745.0,559.0,1150.0,491.0,38.09,-120.56,INLAND
1213,92200.0,2.9063,27.0,1199.0,224.0,463.0,199.0,38.07,-120.55,INLAND
1214,79900.0,2.2875,37.0,736.0,148.0,339.0,140.0,38.07,-120.54,INLAND
1215,133000.0,2.6528,9.0,7450.0,1475.0,2233.0,930.0,37.97,-120.67,INLAND
1216,122600.0,3.0,16.0,3758.0,715.0,1777.0,615.0,38.09,-120.46,INLAND
1217,90400.0,2.9821,19.0,1003.0,235.0,538.0,190.0,38.24,-120.79,INLAND
1218,93200.0,2.0472,16.0,3120.0,641.0,1319.0,526.0,38.2,-120.9,INLAND
1219,125900.0,4.0109,8.0,2029.0,387.0,1000.0,364.0,38.16,-120.88,INLAND
1220,133100.0,3.636,9.0,3585.0,680.0,1800.0,598.0,38.11,-120.91,INLAND
1221,130600.0,3.8488,7.0,7188.0,1288.0,3175.0,1115.0,38.12,-120.76,INLAND
1222,104000.0,2.1382,21.0,3095.0,681.0,1341.0,546.0,38.28,-120.65,INLAND
1223,101600.0,2.5473,32.0,2685.0,543.0,1061.0,492.0,38.24,-120.72,INLAND
1224,92600.0,2.0417,17.0,2967.0,611.0,1387.0,564.0,38.19,-120.67,INLAND
1225,122300.0,2.6417,13.0,4110.0,847.0,1796.0,706.0,38.2,-120.57,INLAND
1226,112500.0,2.4583,13.0,763.0,161.0,311.0,125.0,38.25,-120.43,INLAND
1227,86600.0,2.6667,20.0,1326.0,307.0,563.0,237.0,38.39,-120.56,INLAND
1228,77400.0,2.5667,21.0,1435.0,294.0,668.0,267.0,38.41,-120.54,INLAND
1229,91900.0,2.7344,18.0,2912.0,663.0,999.0,411.0,38.42,-120.42,INLAND
1230,100900.0,3.024,17.0,1463.0,338.0,529.0,226.0,38.33,-120.41,INLAND
1231,94700.0,1.625,18.0,1411.0,312.0,592.0,230.0,38.31,-120.55,INLAND
1232,84800.0,2.2604,17.0,1504.0,358.0,661.0,250.0,38.35,-120.57,INLAND
1233,139900.0,2.8208,10.0,4300.0,845.0,1480.0,609.0,38.21,-120.36,INLAND
1234,121400.0,3.75,10.0,3757.0,722.0,546.0,223.0,38.23,-120.34,INLAND
1235,155800.0,4.4063,13.0,2962.0,546.0,252.0,103.0,38.26,-120.33,INLAND
1236,111500.0,2.9821,17.0,5497.0,1056.0,997.0,408.0,38.25,-120.34,INLAND
1237,123500.0,2.6942,13.0,4401.0,829.0,924.0,383.0,38.23,-120.37,INLAND
1238,113700.0,2.5352,13.0,4495.0,856.0,1149.0,459.0,38.25,-120.37,INLAND
1239,103800.0,3.3542,10.0,3486.0,695.0,298.0,124.0,38.29,-120.27,INLAND
1240,108300.0,3.075,13.0,3297.0,662.0,267.0,97.0,38.31,-120.27,INLAND
1241,77500.0,3.125,11.0,1568.0,369.0,82.0,33.0,38.42,-120.19,INLAND
1242,65800.0,2.7841,48.0,1096.0,218.0,657.0,199.0,39.03,-121.91,INLAND
1243,67500.0,2.9489,39.0,1548.0,323.0,815.0,286.0,38.99,-122.0,INLAND
1244,59200.0,2.2754,23.0,3832.0,774.0,2435.0,747.0,39.0,-122.13,INLAND
1245,72000.0,2.7137,17.0,6440.0,1204.0,3266.0,1142.0,39.15,-121.99,INLAND
1246,92800.0,3.2625,27.0,1446.0,295.0,670.0,281.0,39.22,-122.04,INLAND
1247,112500.0,3.017,52.0,224.0,38.0,120.0,45.0,39.25,-122.08,INLAND
1248,75000.0,2.25,10.0,266.0,62.0,154.0,49.0,39.1,-122.33,INLAND
1249,108000.0,3.125,33.0,1064.0,174.0,434.0,147.0,39.15,-122.2,INLAND
1250,65500.0,2.331,28.0,4169.0,895.0,2587.0,810.0,39.13,-122.09,INLAND
1251,61500.0,2.875,44.0,1064.0,230.0,494.0,175.0,39.34,-122.05,INLAND
1252,62700.0,2.5625,35.0,2791.0,552.0,1395.0,476.0,39.31,-122.17,INLAND
1253,68800.0,1.7463,19.0,1629.0,386.0,551.0,214.0,39.3,-122.51,INLAND
1254,69100.0,2.2679,50.0,1592.0,372.0,781.0,307.0,39.21,-122.01,INLAND
1255,75800.0,2.5556,52.0,1989.0,392.0,985.0,396.0,39.21,-122.01,INLAND
1256,75000.0,2.4559,39.0,1214.0,250.0,660.0,249.0,39.21,-122.01,INLAND
1257,112500.0,2.1845,39.0,701.0,130.0,271.0,89.0,39.3,-121.96,INLAND
1258,192400.0,3.4402,28.0,3144.0,694.0,1095.0,482.0,38.03,-121.65,INLAND
1259,209400.0,3.6694,17.0,2549.0,596.0,1169.0,500.0,38.03,-121.63,INLAND
1260,183800.0,3.2619,25.0,2019.0,411.0,888.0,326.0,38.04,-121.63,INLAND
1261,189100.0,5.0016,3.0,9217.0,1522.0,3578.0,1272.0,38.0,-121.73,INLAND
1262,156500.0,4.9618,7.0,7957.0,1314.0,4460.0,1293.0,38.0,-121.72,INLAND
1263,168800.0,5.0468,5.0,7105.0,1143.0,3523.0,1088.0,37.98,-121.72,INLAND
1264,162800.0,3.6411,19.0,3388.0,599.0,1707.0,575.0,37.98,-121.68,INLAND
1265,172900.0,5.1041,9.0,3079.0,519.0,1562.0,512.0,37.98,-121.7,INLAND
1266,129700.0,3.3558,27.0,3861.0,718.0,2085.0,707.0,37.99,-121.71,INLAND
1267,213500.0,4.375,22.0,1046.0,195.0,527.0,164.0,37.99,-121.67,INLAND
1268,119400.0,1.6554,44.0,1014.0,225.0,704.0,238.0,37.93,-121.68,INLAND
1269,131100.0,2.8828,36.0,1710.0,320.0,861.0,300.0,37.94,-121.7,INLAND
1270,125400.0,3.8125,15.0,1850.0,441.0,1348.0,403.0,37.95,-121.69,INLAND
1271,151400.0,3.2813,33.0,2396.0,452.0,1391.0,465.0,37.96,-121.7,INLAND
1272,263100.0,4.7426,19.0,2055.0,358.0,1064.0,350.0,37.93,-121.66,INLAND
1273,187100.0,4.8958,17.0,1962.0,291.0,825.0,267.0,37.91,-121.7,INLAND
1274,156700.0,2.2216,19.0,2005.0,405.0,972.0,403.0,37.93,-121.7,INLAND
1275,186300.0,5.7104,5.0,4980.0,774.0,2399.0,763.0,37.95,-121.74,INLAND
1276,152500.0,4.6587,10.0,3258.0,612.0,1779.0,558.0,37.93,-121.7,INLAND
1277,241400.0,5.1017,13.0,2479.0,394.0,1075.0,350.0,37.91,-121.6,INLAND
1278,340900.0,6.9051,5.0,14684.0,2252.0,4276.0,1722.0,37.9,-121.6,INLAND
1279,154400.0,3.691,30.0,1428.0,287.0,989.0,287.0,37.86,-121.61,INLAND
1280,253900.0,4.4583,22.0,1999.0,415.0,967.0,320.0,37.85,-121.64,INLAND
1281,109400.0,2.2532,46.0,2273.0,495.0,1088.0,447.0,38.01,-121.8,INLAND
1282,105100.0,2.2361,47.0,1942.0,430.0,1074.0,393.0,38.01,-121.81,INLAND
1283,128500.0,2.2639,52.0,1124.0,245.0,528.0,226.0,38.01,-121.81,INLAND
1284,93800.0,2.2361,46.0,176.0,43.0,101.0,40.0,38.02,-121.82,INLAND
1285,99100.0,2.1719,42.0,1017.0,253.0,798.0,266.0,38.01,-121.82,INLAND
1286,96400.0,1.5988,50.0,1120.0,281.0,625.0,239.0,38.01,-121.82,INLAND
1287,127000.0,3.4722,25.0,3018.0,606.0,1614.0,568.0,38.01,-121.82,INLAND
1288,87500.0,0.536,46.0,66.0,22.0,37.0,21.0,38.02,-121.84,INLAND
1289,133900.0,4.4491,19.0,2688.0,469.0,1216.0,422.0,38.01,-121.78,INLAND
1290,146800.0,3.1728,17.0,4032.0,814.0,1749.0,618.0,38.01,-121.79,INLAND
1291,124700.0,3.6118,34.0,3090.0,593.0,1588.0,566.0,38.0,-121.79,INLAND
1292,110200.0,2.7234,44.0,3184.0,581.0,1399.0,548.0,38.01,-121.8,INLAND
1293,130800.0,3.5179,37.0,3058.0,567.0,1351.0,523.0,38.01,-121.8,INLAND
1294,174500.0,5.3245,8.0,2371.0,375.0,1094.0,396.0,38.0,-121.78,INLAND
1295,168100.0,3.9861,13.0,2983.0,534.0,1417.0,510.0,38.01,-121.77,INLAND
1296,170400.0,4.8194,18.0,2807.0,445.0,1315.0,437.0,37.99,-121.81,INLAND
1297,150800.0,5.1435,22.0,2331.0,359.0,1086.0,340.0,37.99,-121.81,INLAND
1298,165200.0,5.0164,13.0,3995.0,605.0,1969.0,607.0,37.98,-121.82,INLAND
1299,93500.0,2.6364,47.0,1265.0,254.0,587.0,247.0,38.01,-121.82,INLAND
1300,113400.0,2.8466,29.0,2070.0,452.0,985.0,420.0,38.0,-121.82,INLAND
1301,97300.0,2.905,37.0,2724.0,579.0,1400.0,540.0,38.0,-121.81,INLAND
1302,131000.0,4.4583,30.0,3268.0,567.0,1714.0,565.0,38.0,-121.82,INLAND
1303,133400.0,4.2647,26.0,3364.0,570.0,1806.0,566.0,38.0,-121.85,INLAND
1304,100000.0,2.0411,24.0,2269.0,584.0,1239.0,542.0,38.0,-121.85,INLAND
1305,103600.0,2.5495,15.0,6365.0,1646.0,3838.0,1458.0,38.0,-121.83,INLAND
1306,145300.0,4.8359,25.0,1710.0,288.0,799.0,259.0,38.0,-121.83,INLAND
1307,152400.0,4.9167,23.0,1150.0,174.0,572.0,174.0,37.99,-121.83,INLAND
1308,145900.0,4.4853,23.0,1970.0,296.0,935.0,279.0,37.99,-121.83,INLAND
1309,142500.0,4.7566,18.0,2741.0,449.0,1507.0,460.0,37.99,-121.83,INLAND
1310,75800.0,1.7161,8.0,2572.0,738.0,1384.0,684.0,38.0,-121.83,INLAND
1311,126100.0,3.3625,13.0,4545.0,952.0,2188.0,901.0,37.99,-121.84,INLAND
1312,142600.0,4.6029,15.0,2380.0,385.0,1292.0,388.0,37.99,-121.84,INLAND
1313,164700.0,5.6779,16.0,2919.0,462.0,1456.0,453.0,37.99,-121.83,INLAND
1314,108500.0,2.5893,36.0,1141.0,234.0,562.0,213.0,38.0,-121.79,INLAND
1315,178600.0,5.6506,10.0,4156.0,609.0,1878.0,586.0,37.99,-121.79,INLAND
1316,164700.0,5.7321,18.0,3646.0,534.0,1651.0,535.0,37.99,-121.79,INLAND
1317,122500.0,3.5368,34.0,2738.0,475.0,1316.0,459.0,38.0,-121.8,INLAND
1318,179500.0,5.5,16.0,3077.0,465.0,1575.0,446.0,37.99,-121.8,INLAND
1319,205100.0,5.4409,4.0,5623.0,780.0,2429.0,716.0,37.99,-121.77,INLAND
1320,158600.0,4.1111,10.0,2769.0,619.0,1045.0,469.0,38.03,-121.88,INLAND
1321,90200.0,1.2024,36.0,1489.0,331.0,838.0,259.0,38.04,-121.9,INLAND
1322,67500.0,1.3958,52.0,242.0,59.0,188.0,54.0,38.04,-121.86,INLAND
1323,99400.0,2.7083,52.0,2264.0,439.0,1403.0,476.0,38.02,-121.87,INLAND
1324,101400.0,2.0,52.0,1225.0,250.0,725.0,231.0,38.03,-121.88,INLAND
1325,87700.0,2.0034,51.0,2982.0,689.0,1831.0,608.0,38.03,-121.9,INLAND
1326,87000.0,2.5737,46.0,2112.0,466.0,1249.0,382.0,38.02,-121.88,INLAND
