block_group_id,ocean_proximity
7124,<1H OCEAN
7125,<1H OCEAN
7126,<1H OCEAN
7127,<1H OCEAN
7128,<1H OCEAN
7129,<1H OCEAN
7130,<1H OCEAN
7131,<1H OCEAN
7132,<1H OCEAN
7133,<1H OCEAN
7134,<1H OCEAN
7135,<1H OCEAN
7136,<1H OCEAN
7137,<1H OCEAN
7138,<1H OCEAN
7139,<1H OCEAN
7140,<1H OCEAN
7141,<1H OCEAN
7142,<1H OCEAN
7143,<1H OCEAN
7144,<1H OCEAN
7145,<1H OCEAN
7146,<1H OCEAN
7147,<1H OCEAN
7148,<1H OCEAN
7149,<1H OCEAN
7150,<1H OCEAN
7151,<1H OCEAN
7152,<1H OCEAN
7153,<1H OCEAN
7154,<1H OCEAN
7155,<1H OCEAN
7156,<1H OCEAN
7157,<1H OCEAN
7158,<1H OCEAN
7159,<1H OCEAN
7160,<1H OCEAN
7161,<1H OCEAN
7162,<1H OCEAN
7163,<1H OCEAN
7164,<1H OCEAN
7165,<1H OCEAN
7166,<1H OCEAN
7167,<1H OCEAN
7168,<1H OCEAN
7169,<1H OCEAN
7170,<1H OCEAN
7171,<1H OCEAN
7172,<1H OCEAN
7173,<1H OCEAN
7174,<1H OCEAN
7175,<1H OCEAN
7176,<1H OCEAN
7177,<1H OCEAN
7178,<1H OCEAN
7179,<1H OCEAN
7180,<1H OCEAN
7181,<1H OCEAN
7182,<1H OCEAN
7183,<1H OCEAN
7184,<1H OCEAN
7185,<1H OCEAN
7186,<1H OCEAN
7187,<1H OCEAN
7188,<1H OCEAN
7189,<1H OCEAN
7190,<1H OCEAN
7191,<1H OCEAN
7192,<1H OCEAN
7193,<1H OCEAN
7194,<1H OCEAN
7195,<1H OCEAN
7196,<1H OCEAN
7197,<1H OCEAN
7198,<1H OCEAN
7199,<1H OCEAN
7200,<1H OCEAN
7201,<1H OCEAN
7202,<1H OCEAN
7203,<1H OCEAN
7204,<1H OCEAN
7205,<1H OCEAN
7206,<1H OCEAN
7207,<1H OCEAN
7208,<1H OCEAN
7209,<1H OCEAN
7210,<1H OCEAN
7211,<1H OCEAN
7212,<1H OCEAN
7213,<1H OCEAN
7214,<1H OCEAN
7215,<1H OCEAN
7216,<1H OCEAN
7217,<1H OCEAN
7218,<1H OCEAN
7219,<1H OCEAN
7220,<1H OCEAN
7221,<1H OCEAN
7222,<1H OCEAN
7223,<1H OCEAN
7224,<1H OCEAN
7225,<1H OCEAN
7226,<1H OCEAN
7227,<1H OCEAN
7228,<1H OCEAN
7229,<1H OCEAN
7230,<1H OCEAN
7231,<1H OCEAN
7232,<1H OCEAN
7233,<1H OCEAN
7234,<1H OCEAN
7235,<1H OCEAN
7236,<1H OCEAN
7237,<1H OCEAN
7238,<1H OCEAN
7239,<1H OCEAN
7240,<1H OCEAN
7241,<1H OCEAN
7242,<1H OCEAN
7243,<1H OCEAN
7244,<1H OCEAN
7245,<1H OCEAN
7246,<1H OCEAN
7247,<1H OCEAN
7248,<1H OCEAN
7249,<1H OCEAN
7250,<1H OCEAN
7251,<1H OCEAN
7252,<1H OCEAN
7253,<1H OCEAN
7254,<1H OCEAN
7255,<1H OCEAN
7256,<1H OCEAN
7257,<1H OCEAN
7258,<1H OCEAN
7259,<1H OCEAN
7260,<1H OCEAN
7261,<1H OCEAN
7262,<1H OCEAN
7263,<1H OCEAN
7264,<1H OCEAN
7265,<1H OCEAN
7266,<1H OCEAN
7267,<1H OCEAN
7268,<1H OCEAN
7269,<1H OCEAN
7270,<1H OCEAN
7271,<1H OCEAN
7272,<1H OCEAN
7273,<1H OCEAN
7274,<1H OCEAN
7275,<1H OCEAN
7276,<1H OCEAN
7277,<1H OCEAN
7278,<1H OCEAN
7279,<1H OCEAN
7280,<1H OCEAN
7281,<1H OCEAN
7282,<1H OCEAN
7283,<1H OCEAN
7284,<1H OCEAN
7285,<1H OCEAN
7286,<1H OCEAN
7287,<1H OCEAN
7288,<1H OCEAN
7289,<1H OCEAN
7290,<1H OCEAN
7291,<1H OCEAN
7292,<1H OCEAN
7293,<1H OCEAN
7294,<1H OCEAN
7295,<1H OCEAN
7296,<1H OCEAN
7297,<1H OCEAN
7298,<1H OCEAN
7299,<1H OCEAN
7300,<1H OCEAN
7301,<1H OCEAN
7302,<1H OCEAN
7303,<1H OCEAN
7304,<1H OCEAN
7305,<1H OCEAN
7306,<1H OCEAN
7307,<1H OCEAN
7308,<1H OCEAN
7309,<1H OCEAN
7310,<1H OCEAN
7311,<1H OCEAN
7312,<1H OCEAN
7313,<1H OCEAN
7314,<1H OCEAN
7315,<1H OCEAN
7316,<1H OCEAN
7317,<1H OCEAN
7318,<1H OCEAN
7319,<1H OCEAN
7320,<1H OCEAN
7321,<1H OCEAN
7322,<1H OCEAN
7323,<1H OCEAN
7324,<1H OCEAN
7325,<1H OCEAN
7326,<1H OCEAN
7327,<1H OCEAN
7328,<1H OCEAN
7329,<1H OCEAN
7330,<1H OCEAN
7331,<1H OCEAN
7332,<1H OCEAN
7333,<1H OCEAN
7334,<1H OCEAN
7335,<1H OCEAN
7336,<1H OCEAN
7337,<1H OCEAN
7338,<1H OCEAN
7339,<1H OCEAN
7340,<1H OCEAN
7341,<1H OCEAN
7342,<1H OCEAN
7343,<1H OCEAN
7344,<1H OCEAN
7345,<1H OCEAN
7346,<1H OCEAN
7347,<1H OCEAN
7348,<1H OCEAN
7349,<1H OCEAN
7350,<1H OCEAN
7351,<1H OCEAN
7352,<1H OCEAN
7353,<1H OCEAN
7354,<1H OCEAN
7355,<1H OCEAN
7356,<1H OCEAN
7357,<1H OCEAN
7358,<1H OCEAN
7359,<1H OCEAN
7360,<1H OCEAN
7361,<1H OCEAN
7362,<1H OCEAN
7363,<1H OCEAN
7364,<1H OCEAN
7365,<1H OCEAN
7366,<1H OCEAN
7367,<1H OCEAN
7368,<1H OCEAN
7369,<1H OCEAN
7370,<1H OCEAN
7371,<1H OCEAN
7372,<1H OCEAN
7373,<1H OCEAN
7374,<1H OCEAN
7375,<1H OCEAN
7376,<1H OCEAN
7377,<1H OCEAN
7378,<1H OCEAN
7379,<1H OCEAN
7380,<1H OCEAN
7381,<1H OCEAN
7382,<1H OCEAN
7383,<1H OCEAN
7384,<1H OCEAN
7385,<1H OCEAN
7386,<1H OCEAN
7387,<1H OCEAN
7388,<1H OCEAN
7389,<1H OCEAN
7390,<1H OCEAN
7391,<1H OCEAN
7392,<1H OCEAN
7393,<1H OCEAN
7394,<1H OCEAN
7395,<1H OCEAN
7396,<1H OCEAN
7397,<1H OCEAN
7398,<1H OCEAN
7399,<1H OCEAN
7400,<1H OCEAN
7401,<1H OCEAN
7402,<1H OCEAN
7403,<1H OCEAN
7404,<1H OCEAN
7405,<1H OCEAN
7406,<1H OCEAN
7407,<1H OCEAN
7408,<1H OCEAN
7409,<1H OCEAN
7410,<1H OCEAN
7411,<1H OCEAN
7412,<1H OCEAN
7413,<1H OCEAN
7414,<1H OCEAN
7415,<1H OCEAN
7416,<1H OCEAN
7417,<1H OCEAN
7418,<1H OCEAN
7419,<1H OCEAN
7420,<1H OCEAN
7421,<1H OCEAN
7422,<1H OCEAN
7423,<1H OCEAN
7424,<1H OCEAN
7425,<1H OCEAN
7426,<1H OCEAN
7427,<1H OCEAN
7428,<1H OCEAN
7429,<1H OCEAN
7430,<1H OCEAN
7431,<1H OCEAN
7432,<1H OCEAN
7433,<1H OCEAN
7434,<1H OCEAN
7435,<1H OCEAN
7436,<1H OCEAN
7437,<1H OCEAN
7438,<1H OCEAN
7439,<1H OCEAN
7440,<1H OCEAN
7441,<1H OCEAN
7442,<1H OCEAN
7443,<1H OCEAN
7444,<1H OCEAN
7445,<1H OCEAN
7446,<1H OCEAN
7447,<1H OCEAN
7448,<1H OCEAN
7449,<1H OCEAN
7450,<1H OCEAN
7451,<1H OCEAN
7452,<1H OCEAN
7453,<1H OCEAN
7454,<1H OCEAN
7455,<1H OCEAN
7456,<1H OCEAN
7457,<1H OCEAN
7458,<1H OCEAN
7459,<1H OCEAN
7460,<1H OCEAN
7461,<1H OCEAN
7462,<1H OCEAN
7463,<1H OCEAN
7464,<1H OCEAN
7465,<1H OCEAN
7466,<1H OCEAN
7467,<1H OCEAN
7468,<1H OCEAN
7469,<1H OCEAN
7470,<1H OCEAN
7471,<1H OCEAN
7472,<1H OCEAN
7473,<1H OCEAN
7474,<1H OCEAN
7475,<1H OCEAN
7476,<1H OCEAN
7477,<1H OCEAN
7478,<1H OCEAN
7479,<1H OCEAN
7480,<1H OCEAN
7481,<1H OCEAN
7482,<1H OCEAN
7483,<1H OCEAN
7484,<1H OCEAN
7485,<1H OCEAN
7486,<1H OCEAN
7487,<1H OCEAN
7488,<1H OCEAN
7489,<1H OCEAN
7490,<1H OCEAN
7491,<1H OCEAN
7492,<1H OCEAN
7493,<1H OCEAN
7494,<1H OCEAN
7495,<1H OCEAN
7496,<1H OCEAN
7497,<1H OCEAN
7498,<1H OCEAN
7499,<1H OCEAN
7500,<1H OCEAN
7501,<1H OCEAN
7502,<1H OCEAN
7503,<1H OCEAN
7504,<1H OCEAN
7505,<1H OCEAN
7506,<1H OCEAN
7507,<1H OCEAN
7508,<1H OCEAN
7509,<1H OCEAN
7510,<1H OCEAN
7511,<1H OCEAN
7512,<1H OCEAN
7513,<1H OCEAN
7514,<1H OCEAN
7515,<1H OCEAN
7516,<1H OCEAN
7517,<1H OCEAN
7518,<1H OCEAN
7519,<1H OCEAN
7520,<1H OCEAN
7521,<1H OCEAN
7522,<1H OCEAN
7523,<1H OCEAN
7524,<1H OCEAN
7525,<1H OCEAN
7526,<1H OCEAN
7527,<1H OCEAN
7528,<1H OCEAN
7529,<1H OCEAN
7530,<1H OCEAN
7531,<1H OCEAN
7532,<1H OCEAN
7533,<1H OCEAN
7534,<1H OCEAN
7535,<1H OCEAN
7536,<1H OCEAN
7537,<1H OCEAN
7538,<1H OCEAN
7539,<1H OCEAN
7540,<1H OCEAN
7541,<1H OCEAN
7542,<1H OCEAN
7543,<1H OCEAN
7544,<1H OCEAN
7545,<1H OCEAN
7546,<1H OCEAN
7547,<1H OCEAN
7548,<1H OCEAN
7549,<1H OCEAN
7550,<1H OCEAN
7551,<1H OCEAN
7552,<1H OCEAN
7553,<1H OCEAN
7554,<1H OCEAN
7555,<1H OCEAN
7556,<1H OCEAN
7557,<1H OCEAN
7558,<1H OCEAN
7559,<1H OCEAN
7560,<1H OCEAN
7561,<1H OCEAN
7562,<1H OCEAN
7563,<1H OCEAN
7564,<1H OCEAN
7565,<1H OCEAN
7566,<1H OCEAN
7567,<1H OCEAN
7568,<1H OCEAN
7569,<1H OCEAN
7570,<1H OCEAN
7571,<1H OCEAN
7572,<1H OCEAN
7573,<1H OCEAN
7574,<1H OCEAN
7575,<1H OCEAN
7576,<1H OCEAN
7577,<1H OCEAN
7578,<1H OCEAN
7579,<1H OCEAN
7580,<1H OCEAN
7581,<1H OCEAN
7582,<1H OCEAN
7583,<1H OCEAN
7584,<1H OCEAN
7585,<1H OCEAN
7586,<1H OCEAN
7587,<1H OCEAN
7588,<1H OCEAN
7589,<1H OCEAN
7590,<1H OCEAN
7591,<1H OCEAN
7592,<1H OCEAN
7593,<1H OCEAN
7594,<1H OCEAN
7595,<1H OCEAN
7596,<1H OCEAN
7597,<1H OCEAN
7598,<1H OCEAN
7599,<1H OCEAN
7600,<1H OCEAN
7601,<1H OCEAN
7602,<1H OCEAN
7603,<1H OCEAN
7604,<1H OCEAN
7605,<1H OCEAN
7606,<1H OCEAN
7607,<1H OCEAN
7608,<1H OCEAN
7609,<1H OCEAN
7610,<1H OCEAN
7611,<1H OCEAN
7612,<1H OCEAN
7613,<1H OCEAN
7614,<1H OCEAN
7615,<1H OCEAN
7616,<1H OCEAN
7617,<1H OCEAN
7618,<1H OCEAN
7619,<1H OCEAN
7620,<1H OCEAN
7621,<1H OCEAN
7622,<1H OCEAN
7623,<1H OCEAN
7624,<1H OCEAN
7625,<1H OCEAN
7626,<1H OCEAN
7627,<1H OCEAN
7628,<1H OCEAN
7629,<1H OCEAN
7630,<1H OCEAN
7631,<1H OCEAN
7632,<1H OCEAN
7633,<1H OCEAN
7634,<1H OCEAN
7635,<1H OCEAN
7636,<1H OCEAN
7637,<1H OCEAN
7638,<1H OCEAN
7639,<1H OCEAN
7640,<1H OCEAN
7641,<1H OCEAN
7642,<1H OCEAN
7643,<1H OCEAN
7644,<1H OCEAN
7645,<1H OCEAN
7646,<1H OCEAN
7647,<1H OCEAN
7648,<1H OCEAN
7649,<1H OCEAN
7650,<1H OCEAN
7651,<1H OCEAN
7652,<1H OCEAN
7653,<1H OCEAN
7654,<1H OCEAN
7655,<1H OCEAN
7656,<1H OCEAN
7657,<1H OCEAN
7658,<1H OCEAN
7659,<1H OCEAN
7660,<1H OCEAN
7661,<1H OCEAN
7662,<1H OCEAN
7663,<1H OCEAN
7664,<1H OCEAN
7665,NEAR OCEAN
7666,<1H OCEAN
7667,<1H OCEAN
7668,<1H OCEAN
7669,<1H OCEAN
7670,<1H OCEAN
7671,<1H OCEAN
7672,<1H OCEAN
7673,<1H OCEAN
7674,<1H OCEAN
7675,<1H OCEAN
7676,<1H OCEAN
7677,<1H OCEAN
7678,<1H OCEAN
7679,<1H OCEAN
7680,<1H OCEAN
7681,<1H OCEAN
7682,<1H OCEAN
7683,<1H OCEAN
7684,<1H OCEAN
7685,<1H OCEAN
7686,<1H OCEAN
7687,<1H OCEAN
7688,<1H OCEAN
7689,<1H OCEAN
7690,<1H OCEAN
7691,<1H OCEAN
7692,<1H OCEAN
7693,<1H OCEAN
7694,<1H OCEAN
7695,<1H OCEAN
7696,<1H OCEAN
7697,<1H OCEAN
7698,<1H OCEAN
7699,<1H OCEAN
7700,<1H OCEAN
7701,<1H OCEAN
7702,<1H OCEAN
7703,<1H OCEAN
7704,<1H OCEAN
7705,<1H OCEAN
7706,<1H OCEAN
7707,<1H OCEAN
7708,<1H OCEAN
7709,<1H OCEAN
7710,<1H OCEAN
7711,<1H OCEAN
7712,<1H OCEAN
7713,<1H OCEAN
7714,<1H OCEAN
7715,<1H OCEAN
7716,<1H OCEAN
7717,<1H OCEAN
7718,<1H OCEAN
7719,<1H OCEAN
7720,<1H OCEAN
7721,<1H OCEAN
7722,<1H OCEAN
7723,<1H OCEAN
7724,<1H OCEAN
7725,<1H OCEAN
7726,<1H OCEAN
7727,<1H OCEAN
7728,<1H OCEAN
7729,<1H OCEAN
7730,<1H OCEAN
7731,<1H OCEAN
7732,<1H OCEAN
7733,<1H OCEAN
7734,<1H OCEAN
7735,<1H OCEAN
7736,<1H OCEAN
7737,<1H OCEAN
7738,<1H OCEAN
7739,<1H OCEAN
7740,<1H OCEAN
7741,<1H OCEAN
7742,<1H OCEAN
7743,<1H OCEAN
7744,<1H OCEAN
7745,<1H OCEAN
7746,<1H OCEAN
7747,<1H OCEAN
7748,<1H OCEAN
7749,<1H OCEAN
7750,<1H OCEAN
7751,<1H OCEAN
7752,<1H OCEAN
7753,<1H OCEAN
7754,<1H OCEAN
7755,<1H OCEAN
7756,<1H OCEAN
7757,<1H OCEAN
7758,<1H OCEAN
7759,<1H OCEAN
7760,<1H OCEAN
7761,<1H OCEAN
7762,<1H OCEAN
7763,<1H OCEAN
7764,<1H OCEAN
7765,<1H OCEAN
7766,<1H OCEAN
7767,<1H OCEAN
7768,<1H OCEAN
7769,<1H OCEAN
7770,<1H OCEAN
7771,<1H OCEAN
7772,<1H OCEAN
7773,<1H OCEAN
7774,<1H OCEAN
7775,<1H OCEAN
7776,<1H OCEAN
7777,<1H OCEAN
7778,<1H OCEAN
7779,<1H OCEAN
7780,<1H OCEAN
7781,<1H OCEAN
7782,<1H OCEAN
7783,<1H OCEAN
7784,<1H OCEAN
7785,<1H OCEAN
7786,<1H OCEAN
7787,<1H OCEAN
7788,<1H OCEAN
7789,<1H OCEAN
7790,<1H OCEAN
7791,<1H OCEAN
7792,<1H OCEAN
7793,<1H OCEAN
7794,<1H OCEAN
7795,<1H OCEAN
7796,<1H OCEAN
7797,<1H OCEAN
7798,<1H OCEAN
7799,<1H OCEAN
7800,<1H OCEAN
7801,<1H OCEAN
7802,<1H OCEAN
7803,<1H OCEAN
7804,<1H OCEAN
7805,<1H OCEAN
7806,<1H OCEAN
7807,<1H OCEAN
7808,<1H OCEAN
7809,<1H OCEAN
7810,<1H OCEAN
7811,<1H OCEAN
7812,<1H OCEAN
7813,<1H OCEAN
7814,<1H OCEAN
7815,<1H OCEAN
7816,<1H OCEAN
7817,<1H OCEAN
7818,<1H OCEAN
7819,<1H OCEAN
7820,<1H OCEAN
7821,<1H OCEAN
7822,<1H OCEAN
7823,<1H OCEAN
7824,<1H OCEAN
7825,<1H OCEAN
7826,<1H OCEAN
7827,<1H OCEAN
7828,<1H OCEAN
7829,<1H OCEAN
7830,<1H OCEAN
7831,<1H OCEAN
7832,<1H OCEAN
7833,<1H OCEAN
7834,<1H OCEAN
7835,<1H OCEAN
7836,<1H OCEAN
7837,<1H OCEAN
7838,<1H OCEAN
7839,<1H OCEAN
7840,<1H OCEAN
7841,<1H OCEAN
7842,<1H OCEAN
7843,<1H OCEAN
7844,<1H OCEAN
7845,<1H OCEAN
7846,<1H OCEAN
7847,<1H OCEAN
7848,<1H OCEAN
7849,<1H OCEAN
7850,<1H OCEAN
7851,<1H OCEAN
7852,<1H OCEAN
7853,<1H OCEAN
7854,<1H OCEAN
7855,<1H OCEAN
7856,<1H OCEAN
7857,<1H OCEAN
7858,<1H OCEAN
7859,<1H OCEAN
7860,<1H OCEAN
7861,<1H OCEAN
7862,<1H OCEAN
7863,<1H OCEAN
7864,<1H OCEAN
7865,<1H OCEAN
7866,<1H OCEAN
7867,<1H OCEAN
7868,<1H OCEAN
7869,<1H OCEAN
7870,<1H OCEAN
7871,<1H OCEAN
7872,<1H OCEAN
7873,<1H OCEAN
7874,<1H OCEAN
7875,<1H OCEAN
7876,<1H OCEAN
7877,<1H OCEAN
7878,<1H OCEAN
7879,<1H OCEAN
7880,<1H OCEAN
7881,<1H OCEAN
7882,<1H OCEAN
7883,<1H OCEAN
7884,<1H OCEAN
7885,<1H OCEAN
7886,<1H OCEAN
7887,<1H OCEAN
7888,<1H OCEAN
7889,<1H OCEAN
7890,<1H OCEAN
7891,<1H OCEAN
7892,<1H OCEAN
7893,<1H OCEAN
7894,<1H OCEAN
7895,<1H OCEAN
7896,<1H OCEAN
7897,<1H OCEAN
7898,<1H OCEAN
7899,<1H OCEAN
7900,<1H OCEAN
7901,<1H OCEAN
7902,<1H OCEAN
7903,<1H OCEAN
7904,<1H OCEAN
7905,<1H OCEAN
7906,<1H OCEAN
7907,<1H OCEAN
7908,<1H OCEAN
7909,<1H OCEAN
7910,<1H OCEAN
7911,<1H OCEAN
7912,<1H OCEAN
7913,<1H OCEAN
7914,<1H OCEAN
7915,<1H OCEAN
7916,<1H OCEAN
7917,<1H OCEAN
7918,<1H OCEAN
7919,<1H OCEAN
7920,<1H OCEAN
7921,<1H OCEAN
7922,<1H OCEAN
7923,<1H OCEAN
7924,<1H OCEAN
7925,<1H OCEAN
7926,<1H OCEAN
7927,<1H OCEAN
7928,<1H OCEAN
7929,<1H OCEAN
7930,<1H OCEAN
7931,<1H OCEAN
7932,<1H OCEAN
7933,<1H OCEAN
7934,<1H OCEAN
7935,<1H OCEAN
7936,<1H OCEAN
7937,<1H OCEAN
7938,<1H OCEAN
7939,<1H OCEAN
7940,<1H OCEAN
7941,<1H OCEAN
7942,<1H OCEAN
7943,<1H OCEAN
7944,<1H OCEAN
7945,<1H OCEAN
7946,<1H OCEAN
7947,<1H OCEAN
7948,<1H OCEAN
7949,<1H OCEAN
7950,<1H OCEAN
7951,<1H OCEAN
7952,<1H OCEAN
7953,<1H OCEAN
7954,<1H OCEAN
7955,<1H OCEAN
7956,<1H OCEAN
7957,<1H OCEAN
7958,<1H OCEAN
7959,<1H OCEAN
7960,<1H OCEAN
7961,<1H OCEAN
7962,<1H OCEAN
7963,<1H OCEAN
7964,<1H OCEAN
7965,<1H OCEAN
7966,<1H OCEAN
7967,<1H OCEAN
7968,<1H OCEAN
7969,<1H OCEAN
7970,<1H OCEAN
7971,<1H OCEAN
7972,<1H OCEAN
7973,<1H OCEAN
7974,<1H OCEAN
7975,<1H OCEAN
7976,<1H OCEAN
7977,<1H OCEAN
7978,<1H OCEAN
7979,<1H OCEAN
7980,<1H OCEAN
7981,<1H OCEAN
7982,<1H OCEAN
7983,<1H OCEAN
7984,<1H OCEAN
7985,<1H OCEAN
7986,<1H OCEAN
7987,<1H OCEAN
7988,<1H OCEAN
7989,<1H OCEAN
7990,<1H OCEAN
7991,<1H OCEAN
7992,<1H OCEAN
7993,<1H OCEAN
7994,<1H OCEAN
7995,<1H OCEAN
7996,<1H OCEAN
7997,<1H OCEAN
7998,<1H OCEAN
7999,<1H OCEAN
8000,<1H OCEAN
8001,<1H OCEAN
8002,<1H OCEAN
8003,<1H OCEAN
8004,<1H OCEAN
8005,<1H OCEAN
8006,<1H OCEAN
8007,<1H OCEAN
8008,<1H OCEAN
8009,<1H OCEAN
8010,<1H OCEAN
8011,<1H OCEAN
8012,<1H OCEAN
8013,<1H OCEAN
8014,<1H OCEAN
8015,<1H OCEAN
8016,<1H OCEAN
8017,<1H OCEAN
8018,<1H OCEAN
8019,<1H OCEAN
8020,<1H OCEAN
8021,<1H OCEAN
8022,<1H OCEAN
8023,<1H OCEAN
8024,<1H OCEAN
8025,<1H OCEAN
8026,<1H OCEAN
8027,<1H OCEAN
8028,<1H OCEAN
8029,<1H OCEAN
8030,<1H OCEAN
8031,<1H OCEAN
8032,<1H OCEAN
8033,<1H OCEAN
8034,<1H OCEAN
8035,<1H OCEAN
8036,<1H OCEAN
8037,<1H OCEAN
8038,<1H OCEAN
8039,<1H OCEAN
8040,<1H OCEAN
8041,<1H OCEAN
8042,<1H OCEAN
8043,<1H OCEAN
8044,<1H OCEAN
8045,<1H OCEAN
8046,<1H OCEAN
8047,<1H OCEAN
8048,<1H OCEAN
8049,<1H OCEAN
8050,NEAR OCEAN
8051,<1H OCEAN
8052,NEAR OCEAN
8053,NEAR OCEAN
8054,NEAR OCEAN
8055,<1H OCEAN
8056,<1H OCEAN
8057,NEAR OCEAN
8058,NEAR OCEAN
8059,NEAR OCEAN
8060,<1H OCEAN
8061,<1H OCEAN
8062,NEAR OCEAN
8063,NEAR OCEAN
8064,NEAR OCEAN
8065,NEAR OCEAN
8066,NEAR OCEAN
8067,NEAR OCEAN
8068,NEAR OCEAN
8069,NEAR OCEAN
8070,NEAR OCEAN
8071,NEAR OCEAN
8072,NEAR OCEAN
8073,NEAR OCEAN
8074,NEAR OCEAN
8075,NEAR OCEAN
8076,NEAR OCEAN
8077,NEAR OCEAN
8078,NEAR OCEAN
8079,NEAR OCEAN
8080,NEAR OCEAN
8081,NEAR OCEAN
8082,NEAR OCEAN
8083,NEAR OCEAN
8084,NEAR OCEAN
8085,NEAR OCEAN
8086,NEAR OCEAN
8087,NEAR OCEAN
8088,NEAR OCEAN
8089,NEAR OCEAN
8090,NEAR OCEAN
8091,NEAR OCEAN
8092,NEAR OCEAN
8093,NEAR OCEAN
8094,NEAR OCEAN
8095,NEAR OCEAN
8096,NEAR OCEAN
8097,NEAR OCEAN
8098,NEAR OCEAN
8099,NEAR OCEAN
8100,NEAR OCEAN
8101,NEAR OCEAN
8102,NEAR OCEAN
8103,NEAR OCEAN
8104,NEAR OCEAN
8105,NEAR OCEAN
8106,NEAR OCEAN
8107,NEAR OCEAN
8108,NEAR OCEAN
8109,NEAR OCEAN
8110,NEAR OCEAN
8111,NEAR OCEAN
8112,NEAR OCEAN
8113,NEAR OCEAN
8114,NEAR OCEAN
8115,NEAR OCEAN
8116,NEAR OCEAN
8117,NEAR OCEAN
8118,NEAR OCEAN
8119,NEAR OCEAN
8120,NEAR OCEAN
8121,NEAR OCEAN
8122,NEAR OCEAN
8123,NEAR OCEAN
8124,NEAR OCEAN
8125,NEAR OCEAN
8126,NEAR OCEAN
8127,NEAR OCEAN
8128,NEAR OCEAN
8129,NEAR OCEAN
8130,NEAR OCEAN
8131,NEAR OCEAN
8132,<1H OCEAN
8133,<1H OCEAN
8134,<1H OCEAN
8135,<1H OCEAN
8136,<1H OCEAN
8137,<1H OCEAN
8138,<1H OCEAN
8139,<1H OCEAN
8140,<1H OCEAN
8141,<1H OCEAN
8142,<1H OCEAN
8143,<1H OCEAN
8144,<1H OCEAN
8145,<1H OCEAN
8146,<1H OCEAN
8147,<1H OCEAN
8148,<1H OCEAN
8149,<1H OCEAN
8150,<1H OCEAN
8151,<1H OCEAN
8152,<1H OCEAN
8153,<1H OCEAN
8154,<1H OCEAN
8155,<1H OCEAN
8156,<1H OCEAN
8157,<1H OCEAN
8158,<1H OCEAN
8159,<1H OCEAN
8160,<1H OCEAN
8161,<1H OCEAN
8162,<1H OCEAN
8163,<1H OCEAN
8164,<1H OCEAN
8165,<1H OCEAN
8166,<1H OCEAN
8167,<1H OCEAN
8168,<1H OCEAN
8169,NEAR OCEAN
8170,<1H OCEAN
8171,<1H OCEAN
8172,<1H OCEAN
8173,<1H OCEAN
8174,<1H OCEAN
8175,<1H OCEAN
8176,<1H OCEAN
8177,<1H OCEAN
8178,<1H OCEAN
8179,<1H OCEAN
8180,<1H OCEAN
8181,<1H OCEAN
8182,<1H OCEAN
8183,<1H OCEAN
8184,<1H OCEAN
8185,<1H OCEAN
8186,<1H OCEAN
8187,<1H OCEAN
8188,<1H OCEAN
8189,NEAR OCEAN
8190,NEAR OCEAN
8191,NEAR OCEAN
8192,<1H OCEAN
8193,<1H OCEAN
8194,NEAR OCEAN
8195,NEAR OCEAN
8196,NEAR OCEAN
8197,NEAR OCEAN
8198,NEAR OCEAN
8199,NEAR OCEAN
8200,NEAR OCEAN
8201,NEAR OCEAN
8202,NEAR OCEAN
8203,NEAR OCEAN
8204,NEAR OCEAN
8205,NEAR OCEAN
8206,NEAR OCEAN
8207,NEAR OCEAN
8208,NEAR OCEAN
8209,NEAR OCEAN
8210,NEAR OCEAN
8211,NEAR OCEAN
8212,NEAR OCEAN
8213,NEAR OCEAN
8214,NEAR OCEAN
8215,NEAR OCEAN
8216,NEAR OCEAN
8217,NEAR OCEAN
8218,NEAR OCEAN
8219,NEAR OCEAN
8220,NEAR OCEAN
8221,NEAR OCEAN
8222,NEAR OCEAN
8223,NEAR OCEAN
8224,NEAR OCEAN
8225,NEAR OCEAN
8226,NEAR OCEAN
8227,NEAR OCEAN
8228,NEAR OCEAN
8229,NEAR OCEAN
8230,NEAR OCEAN
8231,NEAR OCEAN
8232,NEAR OCEAN
8233,NEAR OCEAN
8234,NEAR OCEAN
8235,NEAR OCEAN
8236,NEAR OCEAN
8237,NEAR OCEAN
8238,NEAR OCEAN
8239,NEAR OCEAN
8240,NEAR OCEAN
8241,NEAR OCEAN
8242,NEAR OCEAN
8243,NEAR OCEAN
8244,NEAR OCEAN
8245,NEAR OCEAN
8246,NEAR OCEAN
8247,NEAR OCEAN
8248,NEAR OCEAN
8249,NEAR OCEAN
8250,NEAR OCEAN
8251,NEAR OCEAN
8252,NEAR OCEAN
8253,NEAR OCEAN
8254,NEAR OCEAN
8255,NEAR OCEAN
8256,NEAR OCEAN
8257,NEAR OCEAN
8258,NEAR OCEAN
8259,NEAR OCEAN
8260,NEAR OCEAN
8261,NEAR OCEAN
8262,NEAR OCEAN
8263,NEAR OCEAN
8264,NEAR OCEAN
8265,NEAR OCEAN
8266,NEAR OCEAN
8267,NEAR OCEAN
8268,NEAR OCEAN
8269,NEAR OCEAN
8270,NEAR OCEAN
8271,NEAR OCEAN
8272,NEAR OCEAN
8273,NEAR OCEAN
8274,NEAR OCEAN
